time_sent,temp,internal_resistance,p,innovation,time_recv,current,dt,cooling_power
1757603589.5673044,302.96,0.0751421233109103,3.565172573882512e-11,-3571.52929094577,1757603589.881969,145.02,1.2756760120391846,-1500.0
1757603590.9161797,302.952,0.07267416269490842,3.515565967257307e-11,-3299.5454811195295,1757603591.236553,145.8,1.3488752841949463,-1500.0
1757603592.272117,302.899,0.07215162485743094,3.5188558633901123e-11,-2676.4057095492185,1757603592.520635,74.19,1.3559372425079346,-750.0
1757603593.5561454,302.887,0.07186221087020192,3.52215139975514e-11,-1485.6856326760342,1757603593.8051143,74.16,1.2840285301208496,-750.0
1757603594.8419468,302.872,0.07170905980219196,3.528048756944325e-11,-1401.0336789901899,1757603595.1159794,55.26,1.2858014106750488,-750.0
1757603596.1518433,302.854,0.07155372810686395,3.534002170588515e-11,-1478.962116374898,1757603596.5050044,54.68,1.309896469116211,-750.0
1757603597.5410788,302.847,0.0708171050651602,3.522687771672702e-11,-1713.1854581516563,1757603597.8866253,110.2,1.389235496520996,-677.2
1757603598.9242435,302.836,0.07070057849710246,3.5286983373188354e-11,-1166.2027158927524,1757603599.2307627,53.870000000000005,1.383164644241333,-677.2
1757603600.2676032,302.821,0.07057052527281751,3.5347619547950114e-11,-1289.8327270497298,1757603600.5271628,53.29,1.3433597087860107,-677.2
1757603601.5623147,302.807,0.070443743870919,3.5408613038461983e-11,-1272.7402137082772,1757603601.8401551,52.93,1.2947115898132324,-677.2
1757603602.8767152,302.811,0.06884320533487369,3.499491977953158e-11,-2309.513864227688,1757603603.1704996,140.56,1.3144004344940186,-1073.3
1757603604.2065744,302.774,0.06764228572368228,3.489954388456077e-11,-2951.0306269376197,1757603604.5255578,107.84,1.3298592567443848,-1073.3
1757603605.5626266,302.754,0.06746275482437367,3.4959966863929767e-11,-1817.2162722248852,1757603605.8368564,52.82,1.3560521602630615,-1073.3
1757603606.8704607,302.73,0.06727096506625768,3.50207072035186e-11,-1958.3871492512567,1757603607.1187282,52.5,1.3078341484069824,-1073.3
1757603608.1552975,302.711,0.06717868804662272,3.508355726287748e-11,-1066.522725446607,1757603608.5201745,49.4,1.284836769104004,-345.40000000000003
1757603609.5569067,302.705,0.06712542132541459,3.514669570864055e-11,-644.6579983033577,1757603609.8320704,49.08,1.401609182357788,-345.40000000000003
1757603610.8668053,302.699,0.06707585532759062,3.521025193553472e-11,-652.9290856351085,1757603611.1305993,48.53,1.3098986148834229,-345.40000000000003
1757603612.1675117,302.694,0.06679173098721886,3.516450184899043e-11,-846.648794793351,1757603612.392453,98.4,1.300706386566162,-77.10000000000001
1757603613.429541,302.695,0.06678795434504403,3.523408154901846e-11,-68.56199549585037,1757603613.6817563,29.1,1.2620294094085693,-77.10000000000001
1757603614.7188609,302.695,0.06677645731121885,3.5299236086542345e-11,-183.37801646486963,1757603615.0656502,45.74,1.2893197536468506,-77.10000000000001
1757603616.1013358,302.705,0.06678788914938845,3.5364914795828407e-11,110.90028674603741,1757603616.3662186,44.85,1.3824748992919922,-77.10000000000001
1757603617.4035733,302.705,0.06681805643976371,3.5430247568473563e-11,377.01502536899994,1757603617.662932,45.83,1.3022375106811523,483.8
1757603618.7019405,302.734,0.06701842052670995,3.5192304832767515e-11,358.54511872541343,1757603618.9655983,125.4,1.2983672618865967,483.8
1757603620.002175,302.76800000000003,0.0672976334451572,3.495500411548025e-11,502.60033289685975,1757603620.3732312,125.71000000000001,1.3002345561981201,483.8
1757603621.4096456,302.819,0.06779182436705332,3.4707021765021675e-11,876.1027676200122,1757603621.6762652,127.18,1.407470464706421,483.8
